user_id,item_id,action,price,created_at
44,11,view,48.25,2025-07-06T15:19:37.094492
157,71,view,88.62,2025-08-06T10:59:12.094492
15,19,view,53.96,2025-07-05T15:20:23.094492
48,42,cart,53.23,2025-06-23T11:48:41.094492
146,13,click,158.39,2025-06-05T03:28:19.094492
161,20,view,61.3,2025-08-03T10:11:52.094492
3,3,purchase,142.3,2025-07-05T19:08:33.094492
23,76,view,93.5,2025-07-23T05:31:40.094492
154,10,view,97.97,2025-06-13T12:26:10.094492
162,91,view,153.94,2025-08-10T15:23:58.094492
153,53,click,62.9,2025-08-20T22:42:22.094492
134,9,click,91.53,2025-05-30T03:44:20.094492
168,100,view,147.18,2025-05-31T09:43:09.094492
3,69,view,180.46,2025-06-08T18:55:29.094492
183,89,view,111.78,2025-07-22T07:10:58.094492
118,52,view,25.53,2025-06-24T18:14:22.094492
23,35,view,103.12,2025-07-26T11:17:52.094492
83,61,view,182.63,2025-08-17T09:20:14.094492
31,34,click,154.23,2025-06-24T14:16:32.094492
179,85,click,65.91,2025-08-19T22:01:51.094492
183,58,view,54.24,2025-08-01T00:55:29.094492
157,1,view,34.51,2025-06-29T13:47:19.094492
55,43,click,46.16,2025-07-11T22:55:19.094492
169,5,purchase,44.23,2025-06-15T21:05:43.094492
35,89,view,196.05,2025-05-30T03:53:05.094492
97,1,view,149.14,2025-07-29T13:07:29.094492
10,94,click,70.57,2025-07-27T14:54:16.094492
63,50,view,37.11,2025-08-20T02:30:17.094492
9,98,view,8.88,2025-06-17T09:50:06.094492
196,41,cart,6.47,2025-07-26T06:34:05.094492
194,97,view,123.76,2025-07-29T13:48:11.094492
25,85,view,41.79,2025-06-24T10:14:44.094492
49,46,view,97.28,2025-05-29T14:33:47.094492
192,7,view,194.91,2025-08-07T04:12:21.094492
95,11,view,20.65,2025-08-20T01:49:24.094492
8,14,view,158.2,2025-06-30T06:18:06.094492
137,31,click,121.65,2025-06-04T01:48:25.094492
112,89,cart,109.57,2025-06-16T03:53:06.094492
15,2,view,36.74,2025-08-11T20:00:29.094492
192,97,view,87.49,2025-08-14T18:18:01.094492
197,57,view,179.69,2025-06-26T18:40:54.094492
21,35,view,8.8,2025-06-21T02:50:11.094492
139,87,view,137.42,2025-06-03T05:08:26.094492
94,71,view,39.51,2025-08-19T08:54:48.094492
70,28,cart,56.85,2025-07-23T10:25:59.094492
20,65,view,107.11,2025-08-07T20:12:22.094492
179,93,cart,131.41,2025-05-30T11:36:15.094492
6,85,view,55.11,2025-07-20T17:46:26.094492
26,58,cart,163.29,2025-06-05T17:10:25.094492
187,68,view,106.57,2025-06-26T19:49:06.094492
6,14,view,29.52,2025-08-17T21:31:19.094492
16,43,view,133.75,2025-07-05T09:32:08.094492
149,19,click,48.06,2025-07-15T15:45:08.094492
111,65,cart,122.36,2025-08-17T02:46:58.094492
40,33,view,193.38,2025-08-03T15:57:14.094492
21,48,click,24.12,2025-06-06T13:18:27.094492
1,60,view,140.05,2025-08-12T18:24:05.094492
105,2,view,120.82,2025-07-31T15:01:25.094492
80,54,view,14.55,2025-07-23T18:16:30.094492
66,12,view,62.91,2025-07-14T01:53:17.094492
176,47,view,7.23,2025-05-29T19:39:14.094492
184,33,view,75.14,2025-05-29T15:57:01.094492
196,81,view,105.49,2025-08-08T22:15:54.094492
3,11,purchase,94.75,2025-05-27T20:39:55.094492
31,89,click,13.35,2025-07-08T00:54:12.094492
151,76,view,35.29,2025-06-18T15:13:26.094492
137,13,click,6.14,2025-08-03T02:30:16.094492
117,27,view,97.45,2025-06-09T12:34:08.094492
35,79,cart,179.93,2025-06-27T03:39:09.094492
144,6,click,10.74,2025-08-04T17:58:37.094492
85,92,view,74.95,2025-06-18T22:12:33.094492
53,65,view,84.38,2025-06-06T10:10:43.094492
182,56,view,95.75,2025-07-24T07:03:48.094492
93,45,purchase,183.77,2025-07-12T12:42:11.094492
41,96,view,181.75,2025-07-27T00:28:44.094492
47,81,view,150.12,2025-07-18T08:44:54.094492
122,70,view,76.4,2025-05-29T15:27:20.094492
61,25,view,124.02,2025-07-05T02:01:17.094492
104,48,view,111.71,2025-07-10T16:58:41.094492
144,29,click,52.52,2025-08-05T18:15:08.094492
154,52,view,127.89,2025-07-10T04:23:12.094492
24,13,view,93.35,2025-07-16T22:37:39.094492
68,30,view,80.36,2025-06-15T11:58:39.094492
158,44,click,64.57,2025-05-25T11:43:01.094492
128,36,view,97.59,2025-08-19T20:14:45.094492
78,61,view,179.42,2025-07-11T10:58:45.094492
51,24,view,123.1,2025-07-06T23:04:23.094492
70,16,cart,180.58,2025-08-02T10:33:47.094492
75,33,view,138.41,2025-06-21T03:37:30.094492
50,71,click,102.93,2025-06-14T08:25:35.094492
150,89,click,161.48,2025-06-24T22:31:15.094492
79,38,view,164.07,2025-06-08T11:23:57.094492
63,54,view,109.92,2025-05-26T04:51:34.094492
47,37,click,23.21,2025-05-27T22:55:32.094492
32,47,view,140.52,2025-06-30T17:22:21.094492
155,24,view,152.24,2025-06-13T18:11:19.094492
14,56,view,47.15,2025-07-29T08:09:18.094492
14,96,view,140.19,2025-08-08T12:38:03.094492
156,87,view,142.46,2025-07-08T17:20:26.094492
44,65,view,37.76,2025-06-22T17:03:10.094492
113,55,click,131.3,2025-07-20T06:21:33.094492
41,39,click,111.35,2025-08-04T02:13:20.094492
25,74,click,25.09,2025-07-16T03:40:30.094492
94,68,click,157.09,2025-08-04T07:43:02.094492
29,19,view,39.02,2025-07-10T01:41:07.094492
47,70,view,95.24,2025-06-23T00:25:48.094492
130,76,click,133.85,2025-06-29T07:01:35.094492
149,99,view,146.78,2025-08-17T08:50:02.094492
34,21,purchase,58.94,2025-07-03T21:50:37.094492
118,83,view,13.48,2025-06-30T22:30:44.094492
149,92,view,188.91,2025-07-03T04:55:11.094492
168,17,view,65.12,2025-07-25T08:28:56.094492
9,91,view,121.63,2025-06-13T14:52:40.094492
21,1,view,170.84,2025-06-04T15:39:10.094492
165,40,view,165.19,2025-08-10T07:20:01.094492
63,67,view,140.29,2025-05-30T20:46:49.094492
23,66,cart,62.32,2025-08-10T10:55:48.094492
98,11,view,115.95,2025-07-23T13:43:15.094492
174,52,click,80.71,2025-06-19T06:10:32.094492
158,51,view,33.36,2025-06-10T02:29:51.094492
18,95,view,76.73,2025-05-30T00:34:07.094492
106,6,view,179.02,2025-07-17T11:31:37.094492
146,64,view,112.11,2025-06-15T16:36:40.094492
96,45,view,106.61,2025-06-14T10:46:04.094492
2,55,view,64.16,2025-06-24T05:46:13.094492
34,47,click,6.2,2025-06-06T23:22:36.094492
80,6,view,174.38,2025-08-10T16:10:16.094492
145,29,view,44.65,2025-08-01T06:21:20.094492
26,75,view,44.49,2025-07-09T20:14:32.094492
44,56,view,74.44,2025-05-26T07:00:20.094492
197,14,cart,23.06,2025-07-23T21:49:44.094492
192,66,purchase,93.03,2025-05-28T19:10:36.094492
85,99,view,114.56,2025-08-20T06:16:55.094492
115,85,cart,195.25,2025-07-10T16:59:34.094492
182,80,view,13.7,2025-07-24T12:57:51.094492
79,36,view,187.27,2025-07-22T08:41:02.094492
40,88,view,69.68,2025-06-07T07:00:29.094492
128,71,view,122.22,2025-07-02T22:28:59.094492
56,82,view,45.49,2025-08-08T00:26:39.094492
98,71,view,162.49,2025-08-18T10:14:08.094492
75,83,view,169.67,2025-06-06T16:45:19.094492
165,2,view,61.7,2025-07-26T08:26:06.094492
29,82,view,63.77,2025-07-30T20:33:04.094492
194,88,view,163.6,2025-06-29T10:26:24.094492
32,45,view,121.61,2025-08-13T04:56:21.094492
111,33,click,170.92,2025-05-27T18:14:55.094492
113,68,view,77.82,2025-06-07T05:21:55.094492
35,51,click,39.98,2025-06-14T02:26:56.094492
103,15,view,163.05,2025-05-23T20:43:11.094492
70,28,click,27.45,2025-06-06T19:22:18.094492
2,18,click,136.07,2025-06-20T08:54:03.094492
95,91,view,37.37,2025-06-28T08:34:35.094492
44,79,view,144.37,2025-08-06T20:04:08.094492
168,34,view,5.27,2025-07-10T02:54:34.094492
64,25,click,81.37,2025-07-05T00:41:18.094492
119,53,view,195.26,2025-06-09T12:36:16.094492
172,99,view,40.92,2025-08-15T23:45:55.094492
62,2,view,171.53,2025-07-16T15:09:39.094492
114,94,view,161.57,2025-07-31T17:43:00.094492
150,69,view,94.86,2025-05-30T22:30:05.094492
24,15,click,64.07,2025-06-15T20:14:07.094492
99,43,view,103.2,2025-06-14T03:08:42.094492
193,78,view,40.9,2025-06-11T08:58:48.094492
34,95,view,14.38,2025-06-19T15:56:30.094492
119,80,view,8.04,2025-06-10T10:12:59.094492
83,27,view,12.61,2025-07-02T06:34:34.094492
183,27,click,56.49,2025-06-17T11:39:06.094492
71,1,click,129.43,2025-08-03T10:19:18.094492
87,92,view,187.67,2025-06-19T21:56:08.094492
55,89,cart,106.77,2025-07-12T16:28:47.094492
155,74,view,161.99,2025-07-29T10:32:47.094492
112,49,click,118.65,2025-06-04T10:14:59.094492
60,42,view,68.07,2025-07-19T15:19:17.094492
64,32,view,198.54,2025-07-21T15:42:41.094492
60,88,view,46.91,2025-08-09T08:28:03.094492
71,47,click,101.18,2025-06-04T07:48:54.094492
192,5,view,91.08,2025-07-11T15:03:57.094492
30,50,view,36.16,2025-07-08T03:54:35.094492
38,37,purchase,15.99,2025-07-06T13:01:32.094492
12,20,view,59.39,2025-08-05T06:34:51.094492
47,22,view,79.09,2025-07-28T07:53:59.094492
115,89,view,125.47,2025-07-30T22:49:47.094492
49,100,view,38.56,2025-08-09T09:12:14.094492
56,21,view,31.92,2025-08-06T12:32:51.094492
32,92,view,10.24,2025-07-30T02:39:11.094492
95,99,click,7.0,2025-06-20T11:04:45.094492
94,42,click,29.68,2025-07-22T01:28:26.094492
74,47,view,160.23,2025-06-16T21:12:14.094492
114,14,click,136.93,2025-08-02T06:49:09.094492
113,78,click,192.71,2025-07-14T05:44:09.094492
90,12,view,114.04,2025-07-02T13:20:31.094492
73,69,view,89.13,2025-07-04T20:23:56.094492
11,29,view,180.25,2025-07-09T23:40:02.094492
42,40,view,169.51,2025-07-15T10:31:42.094492
13,20,view,115.77,2025-08-19T10:00:36.094492
187,33,view,133.39,2025-05-31T20:11:35.094492
184,81,view,189.78,2025-08-08T02:24:27.094492
160,95,view,9.26,2025-05-24T18:41:14.094492
192,64,view,52.58,2025-07-20T08:06:10.094492
103,78,view,161.13,2025-06-29T03:42:21.094492
193,54,click,38.99,2025-07-04T19:01:14.094492
127,39,view,144.78,2025-05-28T05:06:13.094492
140,16,view,113.55,2025-05-29T01:33:16.094492
12,31,view,185.29,2025-07-22T18:19:59.094492
187,31,view,164.5,2025-06-10T05:35:26.094492
103,32,click,14.04,2025-08-14T07:53:27.094492
26,6,click,76.35,2025-06-22T23:07:29.094492
188,37,click,28.15,2025-06-24T17:31:28.094492
25,42,click,76.57,2025-07-24T06:21:15.094492
187,37,view,79.0,2025-06-17T07:37:29.094492
138,60,view,59.49,2025-07-12T13:33:03.094492
51,71,view,183.52,2025-07-08T21:06:42.094492
156,55,view,119.04,2025-08-04T19:59:59.094492
6,2,view,49.15,2025-08-03T12:17:26.094492
134,47,click,154.35,2025-07-08T12:28:23.094492
8,98,view,81.53,2025-08-17T08:09:43.094492
197,40,cart,60.51,2025-06-12T20:55:20.094492
120,96,view,16.45,2025-07-18T03:23:06.094492
155,98,cart,127.12,2025-07-13T19:20:56.094492
122,2,view,162.75,2025-06-10T03:20:26.094492
89,51,view,124.48,2025-06-06T04:38:52.094492
39,47,cart,27.21,2025-05-25T06:37:21.094492
42,18,view,52.95,2025-06-07T04:56:58.094492
158,57,view,166.47,2025-06-12T13:46:23.094492
114,32,view,50.36,2025-07-01T09:29:50.094492
195,29,cart,12.87,2025-06-17T23:03:20.094492
45,64,click,54.62,2025-08-14T23:53:57.094492
93,44,click,92.65,2025-08-11T19:57:08.094492
116,73,cart,126.48,2025-06-18T05:37:33.094492
158,38,view,82.18,2025-07-20T01:36:12.094492
39,8,cart,199.24,2025-08-14T12:04:44.094492
54,88,view,32.87,2025-08-02T07:38:47.094492
85,35,view,38.63,2025-05-25T15:24:03.094492
44,76,view,16.53,2025-06-04T11:10:23.094492
33,32,view,94.55,2025-06-13T11:40:24.094492
14,34,view,91.34,2025-06-12T06:32:35.094492
34,19,view,156.45,2025-06-21T00:54:52.094492
111,67,purchase,24.81,2025-06-12T23:08:03.094492
170,36,view,163.98,2025-08-06T22:12:54.094492
134,48,cart,173.85,2025-06-26T06:07:17.094492
159,17,click,62.91,2025-08-11T09:26:34.094492
63,29,view,97.54,2025-06-09T09:54:34.094492
168,26,view,194.55,2025-06-02T06:06:00.094492
167,73,click,64.69,2025-07-10T22:28:58.094492
174,48,click,156.88,2025-08-07T03:39:42.094492
170,49,view,131.77,2025-07-16T04:00:59.094492
153,96,view,129.97,2025-06-25T19:59:20.094492
198,46,view,100.19,2025-05-25T21:45:36.094492
135,76,click,23.95,2025-06-19T05:57:05.094492
68,38,view,149.98,2025-05-31T00:37:12.094492
149,35,view,84.74,2025-08-13T08:14:59.094492
135,64,view,147.33,2025-08-10T17:35:07.094492
122,55,view,29.33,2025-08-06T08:54:26.094492
64,48,view,17.53,2025-07-27T13:29:41.094492
148,71,view,48.98,2025-07-27T17:49:56.094492
66,45,view,18.67,2025-06-18T13:14:33.094492
129,18,view,149.98,2025-07-27T17:39:13.094492
70,43,click,151.64,2025-05-27T01:29:21.094492
3,20,view,97.03,2025-08-13T12:27:21.094492
166,24,view,138.86,2025-06-05T21:49:32.094492
101,14,view,69.97,2025-08-14T16:00:35.094492
29,78,cart,138.94,2025-07-26T20:12:44.094492
149,89,view,191.08,2025-07-13T02:35:24.094492
101,7,cart,121.71,2025-06-03T02:13:04.094492
141,53,view,127.67,2025-07-16T06:17:47.094492
145,52,view,86.26,2025-07-09T08:15:03.094492
69,25,click,66.68,2025-08-18T14:39:58.094492
92,34,cart,53.59,2025-06-09T19:02:09.094492
72,88,click,183.25,2025-06-18T20:26:25.094492
138,40,view,16.85,2025-07-17T13:18:59.094492
15,21,view,40.74,2025-06-20T03:51:30.094492
178,83,cart,75.43,2025-05-27T07:21:22.094492
21,35,view,50.45,2025-06-27T04:16:49.094492
46,79,view,73.41,2025-08-09T00:21:53.094492
169,5,view,182.45,2025-06-08T15:24:39.094492
134,40,view,34.9,2025-07-11T09:15:45.094492
189,62,click,84.14,2025-07-21T13:49:26.094492
182,14,view,186.29,2025-06-18T13:46:41.094492
180,22,view,58.13,2025-08-13T15:44:46.094492
37,40,click,23.77,2025-08-16T10:59:17.094492
80,65,click,78.86,2025-08-16T15:20:51.094492
19,68,view,111.0,2025-06-29T00:54:21.094492
109,72,view,144.63,2025-06-08T10:18:02.094492
122,52,view,69.77,2025-07-01T20:36:47.094492
82,88,view,114.12,2025-07-22T15:30:33.094492
50,40,click,32.95,2025-08-04T04:44:53.094492
93,37,view,85.99,2025-07-15T07:57:17.094492
108,22,click,167.83,2025-08-02T06:23:13.094492
38,38,cart,38.7,2025-06-24T12:55:24.094492
155,24,view,15.73,2025-08-08T13:57:15.094492
25,42,view,193.83,2025-06-06T00:20:29.094492
119,37,view,17.33,2025-08-18T13:58:36.094492
167,31,view,126.65,2025-08-04T19:59:02.094492
81,81,view,197.85,2025-07-13T19:33:11.094492
45,90,view,36.49,2025-06-02T02:47:31.094492
44,49,view,169.65,2025-07-25T08:44:29.094492
169,6,view,74.74,2025-06-04T04:21:38.094492
56,2,cart,5.63,2025-08-16T18:01:51.094492
87,8,click,127.6,2025-06-04T10:18:44.094492
39,54,view,137.6,2025-08-03T00:19:29.094492
35,78,click,71.11,2025-06-06T15:30:30.094492
15,9,view,17.86,2025-06-30T17:15:06.094492
154,59,click,43.98,2025-06-30T16:30:38.094492
94,85,cart,156.59,2025-06-29T16:15:42.094492
85,92,view,131.8,2025-06-17T20:27:30.094492
193,98,view,73.12,2025-08-03T23:00:42.094492
185,78,view,64.11,2025-08-20T21:32:47.094492
100,98,view,110.77,2025-08-04T14:08:50.094492
48,79,cart,99.22,2025-07-28T19:30:09.094492
169,40,view,140.45,2025-06-04T14:27:15.094492
124,1,view,152.76,2025-07-13T16:08:55.094492
35,17,click,140.35,2025-06-14T08:34:49.094492
21,21,click,93.26,2025-06-28T00:11:28.094492
19,13,view,135.0,2025-08-14T17:07:21.094492
65,82,view,20.98,2025-08-13T18:02:58.094492
85,15,view,126.18,2025-07-04T13:52:49.094492
74,71,cart,5.35,2025-06-20T07:24:24.094492
54,31,click,147.92,2025-08-05T07:28:53.094492
125,37,click,120.34,2025-07-04T16:24:55.094492
85,21,view,156.84,2025-06-19T09:05:14.094492
184,97,view,20.19,2025-08-13T03:35:05.094492
71,37,view,22.16,2025-08-10T06:22:10.094492
96,31,click,165.6,2025-07-06T10:15:43.094492
79,68,click,105.75,2025-08-20T21:43:23.094492
17,8,view,5.08,2025-06-20T22:59:44.094492
160,92,view,15.59,2025-07-19T14:32:31.094492
5,80,view,28.98,2025-06-02T13:13:19.094492
99,99,click,39.33,2025-07-16T12:42:26.094492
91,99,click,183.97,2025-05-27T05:59:05.094492
97,97,view,55.3,2025-08-09T18:21:37.094492
79,67,view,35.27,2025-07-01T01:21:48.094492
71,45,view,66.71,2025-07-26T23:39:51.094492
200,43,view,142.29,2025-06-10T23:30:22.094492
24,59,click,71.35,2025-06-10T20:35:13.094492
144,20,view,94.61,2025-05-24T21:03:04.094492
42,73,view,170.78,2025-06-22T19:49:48.094492
89,51,view,56.82,2025-07-24T09:49:03.094492
165,42,cart,47.17,2025-08-04T00:08:44.094492
112,5,view,99.25,2025-06-17T01:18:47.094492
151,46,view,176.59,2025-07-29T02:03:05.094492
91,12,view,78.83,2025-07-13T18:08:11.094492
80,32,cart,110.24,2025-05-25T00:22:48.094492
118,84,view,13.87,2025-06-25T09:27:30.094492
54,39,view,126.22,2025-06-27T19:44:25.094492
194,16,view,141.96,2025-07-22T09:02:41.094492
31,45,cart,185.9,2025-07-27T20:48:44.094492
111,93,view,77.58,2025-06-18T12:22:27.094492
109,90,click,148.23,2025-08-12T11:18:35.094492
19,98,purchase,144.42,2025-07-26T04:37:16.094492
137,56,view,198.7,2025-07-12T00:57:29.094492
75,90,view,140.91,2025-08-09T06:12:15.094492
37,22,click,187.03,2025-06-03T21:35:27.094492
1,84,view,127.48,2025-07-16T03:35:09.094492
140,47,view,153.65,2025-08-02T10:07:16.094492
161,51,view,51.71,2025-07-18T09:20:23.094492
102,1,view,58.51,2025-06-14T20:26:12.094492
181,88,view,122.23,2025-06-10T09:46:50.094492
32,4,cart,163.74,2025-07-21T05:40:59.094492
65,81,click,60.54,2025-07-07T18:37:57.094492
14,19,view,179.94,2025-06-26T15:35:58.094492
1,32,click,186.89,2025-07-18T05:14:28.094492
50,71,view,119.89,2025-08-13T18:49:47.094492
2,98,purchase,124.99,2025-08-09T04:27:44.094492
72,53,click,179.89,2025-07-27T13:17:40.094492
107,47,click,178.84,2025-08-18T00:55:17.094492
121,1,view,136.61,2025-08-14T18:48:25.094492
41,70,view,60.89,2025-07-07T12:24:55.094492
65,18,cart,29.07,2025-06-23T16:49:13.094492
178,47,click,24.32,2025-06-11T04:03:18.094492
185,74,view,15.3,2025-05-31T17:30:03.094492
30,84,click,77.06,2025-08-03T01:20:15.094492
159,15,view,41.61,2025-05-27T16:39:04.094492
46,74,click,153.58,2025-06-23T02:14:14.094492
125,34,view,153.02,2025-07-17T05:10:05.094492
59,95,cart,109.63,2025-06-18T11:14:22.094492
42,10,view,191.18,2025-07-25T22:55:59.094492
170,58,click,45.53,2025-06-11T12:38:29.094492
120,13,view,183.86,2025-08-01T05:45:27.094492
194,4,view,167.55,2025-07-28T16:14:34.094492
193,43,view,79.18,2025-08-10T02:13:34.094492
103,25,view,160.3,2025-07-27T23:07:01.094492
43,65,click,67.2,2025-07-28T14:53:43.094492
107,51,view,11.8,2025-06-24T13:26:18.094492
32,85,cart,14.55,2025-07-27T01:42:40.094492
103,63,click,7.68,2025-06-26T21:27:43.094492
74,63,cart,171.5,2025-06-02T19:56:37.094492
8,57,view,31.45,2025-06-26T12:06:18.094492
142,60,click,137.81,2025-06-25T18:16:21.094492
40,51,view,150.63,2025-06-13T04:03:11.094492
21,30,view,87.42,2025-08-05T22:39:19.094492
193,20,view,70.19,2025-07-26T03:19:13.094492
150,66,purchase,196.22,2025-08-07T03:07:31.094492
3,91,click,182.33,2025-07-05T13:17:09.094492
114,43,view,39.9,2025-08-09T14:31:26.094492
175,95,view,22.7,2025-06-03T09:21:06.094492
143,8,view,181.27,2025-08-21T04:19:38.094492
27,28,view,14.61,2025-08-06T18:44:47.094492
34,55,view,140.5,2025-06-04T03:49:47.094492
119,5,view,44.39,2025-06-29T06:13:42.094492
64,79,view,92.3,2025-07-04T00:23:38.094492
195,52,cart,107.06,2025-07-13T14:35:42.094492
98,33,view,123.06,2025-05-28T02:35:21.094492
83,71,view,184.38,2025-07-20T22:49:17.094492
81,87,view,97.48,2025-08-02T17:30:19.094492
169,44,view,94.35,2025-08-07T12:53:37.094492
53,23,cart,30.2,2025-07-06T16:46:59.094492
190,83,view,91.88,2025-07-09T17:20:34.094492
95,50,view,136.19,2025-07-16T15:54:38.094492
89,2,click,32.94,2025-07-14T05:43:45.094492
177,25,view,14.23,2025-08-13T10:42:39.094492
103,48,view,43.05,2025-07-03T18:04:05.094492
53,43,view,20.08,2025-07-30T22:06:39.094492
96,97,view,103.57,2025-06-30T14:31:14.094492
154,86,view,116.01,2025-07-25T01:54:54.094492
51,59,view,42.1,2025-06-09T02:41:53.094492
176,67,view,57.78,2025-06-09T00:09:26.094492
99,29,view,79.27,2025-05-24T04:37:19.094492
57,100,view,108.93,2025-06-20T22:00:10.094492
147,94,view,156.42,2025-06-18T15:17:56.094492
189,47,view,129.74,2025-07-09T02:33:22.094492
115,61,view,51.75,2025-06-17T01:53:54.094492
23,27,view,188.37,2025-07-08T19:08:49.094492
73,3,view,72.19,2025-06-12T07:54:17.094492
74,2,view,87.87,2025-07-23T01:37:10.094492
4,72,view,175.36,2025-08-21T04:33:54.094492
71,43,click,16.8,2025-06-23T20:02:01.094492
116,64,view,83.58,2025-08-04T18:36:41.094492
59,59,click,152.54,2025-07-08T09:40:27.094492
83,65,click,17.52,2025-08-13T19:13:56.094492
108,99,view,166.53,2025-08-04T13:45:47.094492
58,74,cart,115.16,2025-05-26T17:58:57.094492
153,83,view,172.61,2025-07-18T06:34:58.094492
118,64,view,52.23,2025-08-12T18:42:27.094492
26,50,view,62.88,2025-06-08T07:36:21.094492
44,6,view,8.36,2025-07-01T23:17:19.094492
58,13,cart,142.0,2025-07-21T22:07:15.094492
114,81,click,145.89,2025-06-04T00:52:46.094492
160,40,view,61.23,2025-06-30T09:05:44.094492
165,4,cart,85.35,2025-08-11T07:15:26.094492
17,17,view,124.73,2025-05-26T09:41:33.094492
174,39,view,59.12,2025-06-08T07:51:17.094492
106,53,click,88.17,2025-08-15T11:01:39.094492
160,62,cart,165.81,2025-06-29T01:02:17.094492
7,62,view,92.51,2025-08-19T12:19:55.094492
27,35,view,97.13,2025-07-04T20:11:21.094492
101,45,click,82.49,2025-08-07T09:53:55.094492
131,78,view,12.41,2025-06-27T10:35:48.094492
158,92,view,126.05,2025-07-14T18:06:24.094492
82,90,cart,183.46,2025-08-18T08:33:46.094492
198,81,view,160.29,2025-07-21T12:35:36.094492
142,43,view,74.86,2025-08-10T05:45:27.094492
174,92,view,167.65,2025-08-17T22:54:08.094492
144,12,click,173.78,2025-07-25T12:17:45.094492
79,24,click,49.39,2025-06-27T14:54:46.094492
128,31,click,106.06,2025-08-19T19:33:43.094492
11,44,view,94.52,2025-07-05T06:26:07.094492
133,49,view,168.66,2025-07-12T20:58:59.094492
195,41,click,104.37,2025-07-16T16:05:13.094492
14,6,view,131.86,2025-05-24T07:09:15.094492
4,64,view,194.32,2025-08-20T16:32:35.094492
141,51,view,199.39,2025-05-30T00:27:48.094492
169,12,view,195.06,2025-06-26T19:52:09.094492
81,85,click,49.43,2025-07-07T22:22:44.094492
1,23,view,80.21,2025-07-26T00:58:24.094492
116,1,view,81.43,2025-06-05T04:14:51.094492
4,75,view,138.02,2025-06-17T11:57:02.094492
27,7,view,166.41,2025-06-29T05:17:11.094492
153,30,view,115.7,2025-06-23T03:46:37.094492
82,36,view,88.07,2025-06-05T22:50:55.094492
48,86,click,97.68,2025-08-14T17:54:04.094492
70,83,click,61.2,2025-07-13T05:25:22.094492
186,7,click,180.4,2025-07-17T22:12:07.094492
47,75,view,153.39,2025-08-21T04:24:25.094492
14,37,view,28.62,2025-07-11T08:02:28.094492
160,98,view,7.05,2025-08-12T11:18:26.094492
119,24,cart,136.86,2025-06-05T19:40:42.094492
160,61,view,20.92,2025-07-10T17:30:35.094492
84,36,view,121.5,2025-06-06T19:04:34.094492
91,37,view,23.46,2025-06-26T08:56:46.094492
142,92,view,191.87,2025-07-10T04:51:23.094492
192,78,view,63.64,2025-06-26T18:52:45.094492
191,67,cart,105.58,2025-06-25T09:09:52.094492
134,43,view,124.31,2025-07-10T20:41:12.094492
191,46,click,78.68,2025-08-17T03:59:46.094492
153,41,cart,41.61,2025-07-05T18:52:43.094492
18,40,view,13.64,2025-07-08T10:20:02.094492
200,94,view,109.8,2025-06-11T23:20:32.094492
76,87,view,64.68,2025-07-01T18:53:26.094492
179,42,click,74.97,2025-06-10T22:49:37.094492
110,4,purchase,152.32,2025-08-20T19:54:40.094492
161,74,view,123.74,2025-08-01T19:16:35.094492
101,74,view,12.82,2025-08-11T11:47:17.094492
32,19,view,102.31,2025-07-19T18:44:08.094492
193,5,view,192.79,2025-06-24T09:51:39.094492
94,43,view,197.56,2025-08-09T14:43:47.094492
41,67,view,176.77,2025-06-10T18:42:07.094492
158,92,view,98.74,2025-08-17T15:35:05.094492
199,57,view,102.82,2025-07-20T13:57:52.094492
95,3,view,112.3,2025-07-16T07:57:09.094492
13,1,view,84.13,2025-06-01T06:47:52.094492
188,51,click,183.24,2025-07-29T22:35:53.094492
105,13,cart,196.11,2025-08-02T15:14:35.094492
115,4,view,42.82,2025-08-14T17:56:10.094492
6,3,view,127.03,2025-07-12T21:52:15.094492
190,67,view,26.25,2025-06-06T13:13:27.094492
8,22,click,137.83,2025-07-24T05:52:34.094492
24,64,view,50.89,2025-06-23T15:13:31.094492
183,62,view,61.12,2025-08-09T12:51:04.094492
17,6,click,51.05,2025-06-14T04:21:47.094492
132,2,view,26.96,2025-06-29T15:27:49.094492
57,58,view,198.26,2025-07-27T20:28:59.094492
195,28,view,144.07,2025-06-08T09:19:15.094492
180,75,view,133.14,2025-07-19T11:22:12.094492
79,2,view,98.9,2025-06-25T03:44:26.094492
133,85,view,102.38,2025-08-07T14:07:17.094492
41,28,click,37.73,2025-07-15T19:59:22.094492
127,27,click,182.83,2025-06-01T11:59:21.094492
140,35,view,8.14,2025-06-08T03:13:45.094492
9,97,view,56.89,2025-06-28T01:40:23.094492
155,54,click,115.28,2025-07-21T12:25:27.094492
142,54,view,13.7,2025-07-25T02:45:30.094492
83,77,view,101.24,2025-07-10T12:27:20.094492
71,71,click,63.62,2025-06-29T00:11:30.094492
172,18,view,64.13,2025-08-12T03:29:23.094492
166,82,click,7.7,2025-06-04T22:48:28.094492
113,26,view,130.88,2025-06-25T05:02:52.094492
16,36,click,178.63,2025-07-18T15:18:54.094492
96,9,click,27.61,2025-08-04T17:48:35.094492
24,70,view,172.25,2025-06-23T15:39:58.094492
150,69,cart,173.08,2025-08-17T10:49:19.094492
35,96,click,135.07,2025-07-28T07:54:00.094492
70,6,view,30.94,2025-07-31T03:31:58.094492
45,4,cart,76.39,2025-07-22T01:03:02.094492
200,94,view,91.04,2025-08-09T08:34:42.094492
44,76,view,177.21,2025-06-15T02:22:19.094492
